ZCTA,population,median_income,pct_bachelors,unemployment,rent_burden,pct_seniors,score_income,score_education,score_employment,score_housing,score_seniors,overall_score,cluster,cluster_name,z_score,income_quintile
01077,9222,108833.0,35.9,3.5,31.4,21.9,38.65432087842082,34.95670995670995,84.30493273542601,68.6,65.88785046728972,55.57252930259686,1,Moderate-High,-0.07916739191552633,Middle 20%
01080,2308,87188.0,16.6,2.5,26.5,14.3,29.07866679643606,14.06926406926407,88.78923766816143,73.5,77.72585669781932,51.01741591983925,1,Moderate-High,-0.4924360751268832,Low 20%
01081,1704,87337.0,27.0,3.8,16.3,16.3,29.14458374992258,25.324675324675322,82.95964125560538,83.7,74.61059190031153,54.4103022098017,1,Moderate-High,-0.18461198129723902,Low 20%
01082,10418,71023.0,26.3,7.2,43.7,19.9,21.927340936640093,24.567099567099564,67.71300448430495,56.3,69.00311526479751,43.32652254927566,3,Needs Improvement,-1.1902025430270964,Lowest 20%
01083,2746,92558.0,37.5,11.8,31.5,11.2,31.454331495916687,36.688311688311686,47.08520179372197,68.5,82.55451713395638,48.40815286819713,3,Needs Improvement,-0.72916491476147,Low 20%
01084,101,91667.0,61.4,0.0,100.0,39.6,31.060156961980518,62.55411255411255,100.0,0.0,38.31775700934579,47.23534307995784,2,Moderate-Low,-0.8355696331769789,Low 20%
01085,41466,83821.0,32.8,4.0,39.9,18.7,27.589120605905098,31.601731601731597,82.0627802690583,60.099999999999994,70.87227414330218,50.31749652005105,1,Moderate-High,-0.5559371879201374,Low 20%
01088,654,53472.0,27.4,7.2,0.0,10.7,14.162854690721193,25.75757575757575,67.71300448430495,100.0,83.33333333333333,51.85604184226856,3,Needs Improvement,-0.416350629706103,Lowest 20%
01089,28635,70401.0,34.9,5.6,34.9,16.4,21.652170835508443,33.87445887445887,74.88789237668162,65.1,74.45482866043615,49.324718768871776,3,Needs Improvement,-0.64600826178285,Lowest 20%
01092,1123,70938.0,39.6,18.1,0.0,21.1,21.889737305456507,38.96103896103896,18.834080717488785,100.0,67.13395638629284,45.69290584875091,3,Needs Improvement,-0.9755092899789268,Lowest 20%
01095,14615,124682.0,53.3,1.4,35.1,22.7,45.66584970934605,53.78787878787878,93.72197309417041,64.9,64.64174454828661,63.05200119796896,1,Moderate-High,0.5994175831626365,High 20%
01096,2566,105729.0,54.9,3.1,16.5,25.2,37.28112474672848,55.51948051948051,86.09865470852017,83.5,60.747663551401864,63.19464861339647,1,Moderate-High,0.6123594584978097,Middle 20%
01098,1019,93000.0,45.6,2.4,34.6,36.7,31.64987037807133,45.45454545454545,89.23766816143498,65.4,42.834890965732086,54.487126687014396,2,Moderate-Low,-0.17764197904520476,Low 20%
01103,2336,21458.0,36.2,7.0,38.3,14.1,0.0,35.28138528138528,68.60986547085201,61.7,78.03738317757009,42.68605773227374,3,Needs Improvement,-1.2483095602020124,Lowest 20%
01104,21745,47530.0,12.8,10.4,46.6,13.8,11.534139673158085,9.956709956709958,53.36322869955157,53.400000000000006,78.50467289719627,34.57582543709695,3,Needs Improvement,-1.98412110637627,Lowest 20%
01105,11469,22994.0,8.3,14.8,52.4,12.3,0.6795197352704365,5.086580086580087,33.63228699551569,47.6,80.8411214953271,25.77209450409848,3,Needs Improvement,-2.7828512332265443,Lowest 20%
01106,15961,143961.0,65.2,6.6,46.7,22.8,54.194795657444196,66.66666666666666,70.4035874439462,53.29999999999999,64.48598130841123,61.404681200658075,0,High Performing,0.44996229875778004,Highest 20%
01107,12270,31969.0,14.4,13.4,47.7,9.6,4.650020792596067,11.688311688311687,39.91031390134529,52.300000000000004,85.04672897196261,31.031318797692258,3,Needs Improvement,-2.3057011568412045,Lowest 20%
01108,27409,51851.0,21.2,7.7,56.0,10.8,13.445731324267172,19.047619047619044,65.47085201793722,44.0,83.17757009345796,38.335265005904795,3,Needs Improvement,-1.6430409817640212,Lowest 20%
01109,31418,46821.0,17.3,8.5,55.0,11.7,11.220481149520886,14.826839826839826,61.88340807174888,45.0,81.77570093457943,36.0660819518979,3,Needs Improvement,-1.8489156140497345,Lowest 20%
01118,15009,80906.0,30.1,6.1,35.8,13.6,26.29953725413861,28.679653679653676,72.6457399103139,64.2,78.81619937694704,48.99556565320556,3,Needs Improvement,-0.6758711133204647,Low 20%
01119,14059,59172.0,19.7,5.1,46.6,17.9,16.68450995832633,17.42424242424242,77.13004484304933,53.400000000000006,72.11838006230529,41.84503507048259,3,Needs Improvement,-1.3246124529697276,Lowest 20%
01128,3252,92125.0,39.0,2.6,0.0,16.7,31.262774174710895,38.31168831168831,88.34080717488789,100.0,73.98753894080996,62.460530950658374,1,Moderate-High,0.5457556630905692,Low 20%
01129,5993,92500.0,31.4,4.0,36.3,23.3,31.428672547579655,30.086580086580085,82.0627802690583,63.7,63.70716510903427,50.90208572325502,1,Moderate-High,-0.5028995596709316,Low 20%
01151,9627,57113.0,17.0,5.3,42.2,13.4,15.773617292361596,14.502164502164502,76.23318385650224,57.8,79.12772585669782,42.288354805601756,3,Needs Improvement,-1.2843916839614724,Lowest 20%
01201,45072,68879.0,34.1,7.3,45.4,20.1,20.978844639491776,33.008658008658,67.26457399103138,54.6,68.69158878504673,44.7389493387484,3,Needs Improvement,-1.0620582554167468,Lowest 20%
01220,8106,56285.0,25.2,5.5,50.4,27.3,15.407313685067377,23.376623376623375,75.33632286995515,49.6,57.476635514018696,40.43091239081559,3,Needs Improvement,-1.4529106024598066,Lowest 20%
01223,2588,82773.0,39.3,2.2,31.0,26.9,27.12548995319454,38.63636363636363,90.13452914798206,69.0,58.09968847352025,54.07733807433797,1,Moderate-High,-0.21482059264390066,Low 20%
01225,3234,72028.0,28.8,6.4,21.8,26.4,22.371948575928364,27.27272727272727,71.30044843049326,78.2,58.8785046728972,48.19910911555229,1,Moderate-High,-0.7481306855622822,Lowest 20%
01226,6304,81168.0,40.4,6.7,35.7,24.9,26.41544491731625,39.82683982683982,69.95515695067265,64.3,61.21495327102804,49.53309790327636,3,Needs Improvement,-0.6271027893504668,Low 20%
01230,8813,82871.0,49.2,3.8,31.5,25.5,27.16884472797091,49.35064935064935,82.95964125560538,68.5,60.280373831775705,55.44983915395371,1,Moderate-High,-0.0902986178394934,Low 20%
01235,2456,76699.0,23.4,3.5,48.1,21.9,24.438378708381627,21.428571428571423,84.30493273542601,51.9,65.88785046728972,45.296509128052435,1,Moderate-High,-1.011472906474722,Lowest 20%
01236,1593,91172.0,62.4,1.8,71.4,16.3,30.841171109793752,63.636363636363626,91.92825112107623,28.59999999999999,74.61059190031153,55.18609310078574,1,Moderate-High,-0.1142273271681147,Low 20%
01237,2269,84419.0,43.3,0.8,21.1,27.2,27.853673211173145,42.96536796536795,96.41255605381166,78.9,57.63239875389408,58.53051138028702,1,Moderate-High,0.18919944234091368,Low 20%
01238,5893,74469.0,45.5,3.8,55.5,33.3,23.45183638438874,45.34632034632034,82.95964125560538,44.5,48.13084112149533,47.504551545947876,2,Moderate-Low,-0.811145339224125,Lowest 20%
01240,5024,99745.0,51.6,5.8,35.9,37.1,34.633829111404076,51.94805194805194,73.99103139013454,64.1,42.21183800623053,53.484860343513965,2,Moderate-Low,-0.2685739179895499,Middle 20%
01244,243,59655.0,28.2,0.0,100.0,26.3,16.89818706258129,26.623376623376622,100.0,0.0,59.034267912772584,36.783817712766734,2,Moderate-Low,-1.7837980883453808,Lowest 20%
01245,828,113750.0,55.7,6.2,0.0,46.5,40.82958034347599,56.38528138528138,72.19730941704037,100.0,27.57009345794393,61.500186661391815,2,Moderate-Low,0.4586271579347941,Middle 20%
01247,14967,55544.0,26.7,6.0,50.9,23.1,15.07949850027871,24.999999999999996,73.09417040358744,49.1,64.01869158878505,40.86057786466567,3,Needs Improvement,-1.4139286343552258,Lowest 20%
01253,903,108068.0,42.1,7.6,53.8,27.1,38.31588819776856,41.666666666666664,65.91928251121077,46.2,57.78816199376947,48.198311417727915,2,Moderate-Low,-0.7482030577519028,Middle 20%
01254,962,113304.0,62.9,2.6,21.1,39.8,40.632271878677415,64.17748917748916,88.34080717488789,78.9,38.00623052959502,63.45122475197872,2,Moderate-Low,0.6356376678474858,Middle 20%
01255,850,85417.0,30.5,1.4,66.7,32.9,28.295184080834535,29.112554112554108,93.72197309417041,33.3,48.75389408099689,44.63171857528093,2,Moderate-Low,-1.0717869081843585,Low 20%
01256,733,55000.0,23.7,4.7,81.3,30.4,14.838835260703764,21.75324675324675,78.9237668161435,18.700000000000003,52.647975077881625,33.9375713745045,2,Moderate-Low,-2.042027549934915,Lowest 20%
01257,2331,80227.0,40.5,2.0,33.8,30.8,25.99915060033091,39.93506493506493,91.03139013452915,66.2,52.02492211838007,53.1323241225928,1,Moderate-High,-0.3005582326623491,Low 20%
01258,191,127813.0,42.4,4.5,0.0,27.2,47.05099052388494,41.99134199134198,79.82062780269058,100.0,57.63239875389408,63.98794856473425,1,Moderate-High,0.6843326452733552,High 20%
01259,778,125795.0,45.0,4.6,0.0,19.4,46.15823608002053,44.8051948051948,79.37219730941705,100.0,69.78193146417446,65.59349032960469,1,Moderate-High,0.8299975443119729,High 20%
01262,1652,142679.0,54.8,9.1,50.4,49.1,53.627644420063525,55.4112554112554,59.19282511210763,49.6,23.5202492211838,51.37031490236964,2,Moderate-Low,-0.46041884842754005,Highest 20%
01264,184,85313.0,56.7,1.1,8.3,46.2,28.249174932092263,57.467532467532465,95.06726457399103,91.7,28.037383177570092,61.58636808246139,2,Moderate-Low,0.46644608128750886,Low 20%
01266,919,98828.0,73.5,2.0,16.2,33.9,34.22815229028234,75.64935064935065,91.03139013452915,83.8,47.196261682243,67.15527993003838,1,Moderate-High,0.9716929703945788,Middle 20%
01267,7985,98750.0,66.1,2.6,35.8,23.2,34.19364542872563,67.64069264069262,88.34080717488789,64.2,63.862928348909655,62.35303878722311,1,Moderate-High,0.5360032944653262,Middle 20%
01270,1002,104961.0,39.2,5.0,0.0,17.1,36.941364879093264,38.52813852813853,77.57847533632287,100.0,73.36448598130842,61.719519517203366,1,Moderate-High,0.47852642122192474,Middle 20%
01301,17876,54347.0,38.0,6.4,50.4,23.8,14.549950894081631,37.229437229437224,71.30044843049326,49.6,62.92834890965733,43.417771607944104,3,Needs Improvement,-1.1819238515541401,Lowest 20%
01330,1711,81691.0,49.8,8.2,73.9,30.3,26.646817848010546,49.99999999999999,63.22869955156951,26.099999999999994,52.80373831775702,42.30781820409224,2,Moderate-Low,-1.2826258414040888,Low 20%
01331,13865,68345.0,20.6,7.7,48.5,19.5,20.742605356526663,18.398268398268396,65.47085201793722,51.5,69.62616822429906,40.14200566471612,3,Needs Improvement,-1.479122047100895,Lowest 20%
01337,2515,79274.0,31.5,2.8,31.4,22.9,25.577547535413775,30.19480519480519,87.4439461883408,68.6,64.33021806853583,51.584899227076484,1,Moderate-High,-0.44095040190213036,Low 20%
01339,1361,72841.0,36.0,4.7,49.4,28.7,22.731616248307837,35.06493506493506,78.9237668161435,50.6,55.295950155763244,45.88348620711575,2,Moderate-Low,-0.9582186350315619,Lowest 20%
01340,1807,82578.0,34.8,4.7,41.7,31.1,27.039222799302788,33.76623376623376,78.9237668161435,58.3,51.557632398753896,47.80188074448822,2,Moderate-Low,-0.7841697546368829,Low 20%
01341,1605,93250.0,58.9,4.7,12.9,30.3,31.760469293317172,59.84848484848484,78.9237668161435,87.1,52.80373831775702,61.3873657304549,1,Moderate-High,0.44839132983368307,Low 20%
01342,1313,100917.0,47.4,4.9,0.0,12.5,35.15231682607657,47.402597402597394,78.0269058295964,100.0,80.52959501557633,64.29706922464541,1,Moderate-High,0.7123780257810017,Middle 20%
01343,190,84271.0,25.5,0.0,0.0,26.8,27.788198653347607,23.701298701298697,100.0,100.0,58.255451713395644,58.697919510001135,1,Moderate-High,0.20438776621177773,Low 20%
01344,1639,74550.0,25.1,4.6,27.2,20.0,23.487670432928393,23.268398268398265,79.37219730941705,72.8,68.84735202492212,49.008191839707294,1,Moderate-High,-0.6747255858591057,Lowest 20%
01346,453,111150.0,49.1,2.3,0.0,40.2,39.67935162491926,49.242424242424235,89.68609865470852,100.0,37.38317757009346,63.905981454786925,1,Moderate-High,0.6768960708682488,Middle 20%
01347,114,72500.0,53.7,0.0,0.0,7.0,22.58075932791251,54.220779220779214,100.0,100.0,89.09657320872275,68.1100419580452,1,Moderate-High,1.0583150175181821,Lowest 20%
01349,753,69712.0,24.2,9.2,30.8,17.1,21.34736022509091,22.29437229437229,58.744394618834086,69.2,73.36448598130842,43.835760651763465,3,Needs Improvement,-1.1440012429995698,Lowest 20%
01350,115,64375.0,24.2,0.0,0.0,31.3,18.986294582422737,22.29437229437229,100.0,100.0,51.24610591900313,55.44477731109907,1,Moderate-High,-0.09075786022390475,Lowest 20%
01351,2644,99375.0,47.1,7.2,55.0,21.7,34.470142716840236,47.077922077922075,67.71300448430495,45.0,66.1993769470405,49.54955479025561,3,Needs Improvement,-0.6256097165243503,Middle 20%
01354,1831,90000.0,46.1,7.2,50.6,20.9,30.32268339512126,45.995670995671,67.71300448430495,49.4,67.44548286604362,49.24673778116342,3,Needs Improvement,-0.6530831899784341,Low 20%
01355,963,80327.0,37.1,1.5,61.2,21.9,26.043390166429248,36.25541125541125,93.27354260089686,38.8,65.88785046728972,48.57819392236847,1,Moderate-High,-0.7137377153386713,Low 20%
01360,2875,102470.0,43.4,3.3,52.3,22.7,35.839357287583724,43.07359307359307,85.20179372197309,47.7,64.64174454828661,52.77277078951748,1,Moderate-High,-0.3331791841114951,Middle 20%
01364,7668,54061.0,16.0,10.7,42.2,21.0,14.423425735040391,13.41991341991342,52.017937219730946,57.8,67.28971962616822,35.653394195301466,3,Needs Improvement,-1.8863572563130513,Lowest 20%
01366,1173,107656.0,42.9,3.9,17.9,27.9,38.13362118544341,42.53246753246753,82.51121076233184,82.1,56.54205607476636,58.74296993942074,1,Moderate-High,0.20847502597457968,Middle 20%
01367,574,89375.0,32.0,2.4,7.7,27.7,30.046186107006662,30.735930735930733,89.23766816143498,92.3,56.85358255451713,57.18842109847306,1,Moderate-High,0.06743652736814978,Low 20%
01368,1497,101875.0,27.1,5.1,71.4,18.2,35.57613186929863,25.43290043290043,77.13004484304933,28.59999999999999,71.65109034267913,43.563376078427545,3,Needs Improvement,-1.1687136934899844,Middle 20%
01370,3641,76715.0,50.2,5.9,41.1,33.2,24.44545703895736,50.43290043290043,73.54260089686098,58.9,48.28660436137071,50.03676998347372,2,Moderate-Low,-0.5814064740531567,Lowest 20%
01373,4784,102578.0,41.6,4.4,29.7,24.2,35.887136018969926,41.12554112554112,80.26905829596411,70.3,62.30529595015576,55.59751054033617,1,Moderate-High,-0.07690093609807265,Middle 20%
01375,3653,61442.0,61.3,8.0,70.8,16.6,17.68874810875855,62.445887445887436,64.12556053811659,29.200000000000003,74.14330218068535,46.11310121435336,3,Needs Improvement,-0.9373865099639737,Lowest 20%
01376,5032,57857.0,31.1,5.3,45.2,21.4,16.102759664133217,29.761904761904763,76.23318385650224,54.79999999999999,66.66666666666667,44.339469544476614,3,Needs Improvement,-1.0983015878381013,Lowest 20%
01378,861,95000.0,43.1,5.3,21.9,21.0,32.53466170003805,42.74891774891775,76.23318385650224,78.1,67.28971962616822,56.416503596156225,1,Moderate-High,-0.002596708453776607,Low 20%
01379,742,68750.0,54.1,7.6,63.8,26.8,20.921775599224922,54.65367965367965,65.91928251121077,36.2,58.255451713395644,45.14326548680786,2,Moderate-Low,-1.0253761384046631,Lowest 20%
01420,41677,70334.0,24.5,7.1,43.0,13.9,21.62253032622256,22.619047619047617,68.16143497757848,56.99999999999999,78.34890965732087,43.927572447565325,3,Needs Improvement,-1.135671496456283,Lowest 20%
01430,6450,115146.0,40.9,3.9,100.0,18.2,41.44716468620876,40.36796536796536,82.51121076233184,0.0,71.65109034267913,44.12113370027781,2,Moderate-Low,-1.1181103959286816,Middle 20%
01431,3188,110536.0,42.4,3.7,17.6,20.3,39.40772068907548,41.99134199134198,83.40807174887892,82.4,68.38006230529595,60.349386250409744,1,Moderate-High,0.35421926936589687,Middle 20%
01432,8124,105142.0,40.8,6.9,22.8,15.5,37.02143849373125,40.25974025974025,69.05829596412556,77.2,75.85669781931465,56.15762366312445,1,Moderate-High,-0.026083932600350686,Middle 20%
01434,1889,109651.0,27.0,4.2,52.0,11.5,39.01620052910521,25.324675324675322,81.16591928251121,48.0,82.08722741433021,50.1271255613804,1,Moderate-High,-0.5732088448034341,Middle 20%
01436,3720,88421.0,18.0,13.4,50.4,13.0,29.624140646428536,15.584415584415584,39.91031390134529,49.6,79.75077881619937,37.179279719600025,3,Needs Improvement,-1.7479192750006347,Low 20%
01440,21298,63526.0,22.7,5.6,37.9,19.2,18.610700666247865,20.67099567099567,74.88789237668162,62.1,70.09345794392523,44.227348354039734,3,Needs Improvement,-1.108473931057336,Lowest 20%
01450,11228,189355.0,65.8,5.1,44.8,16.1,74.27690429212271,67.31601731601731,77.13004484304933,55.2,74.9221183800623,69.35645120865111,0,High Performing,1.1713971444505573,Highest 20%
01451,5359,206607.0,78.2,5.9,45.1,14.3,81.90911423540757,80.73593073593074,73.54260089686098,54.89999999999999,77.72585669781932,74.1223670919887,0,High Performing,1.603791163194092,Highest 20%
01452,4339,102344.0,31.8,3.0,42.0,18.3,35.78361543429982,30.519480519480517,86.54708520179372,57.99999999999999,71.49532710280374,52.63472373908421,1,Moderate-High,-0.3457036852511863,Middle 20%
01453,43635,82098.0,32.4,5.5,42.1,18.3,26.826872882030774,31.16883116883116,75.33632286995515,57.9,71.49532710280374,48.29572329698689,3,Needs Improvement,-0.7393652362340265,Low 20%
01460,10150,146250.0,61.0,4.8,40.6,17.5,55.20743932543509,62.12121212121211,78.47533632286995,59.4,72.74143302180686,64.18137342841648,0,High Performing,0.701881371725889,Highest 20%
01462,11822,109884.0,44.8,6.6,32.5,16.7,39.11927871811433,44.58874458874458,70.4035874439462,67.5,73.98753894080996,55.90647720958496,1,Moderate-High,-0.04886952659683444,Middle 20%
01463,11693,126824.0,44.4,3.2,37.8,16.8,46.6134612151724,44.15584415584415,85.65022421524664,62.2,73.83177570093459,59.64554875589692,1,Moderate-High,0.2903626822492872,High 20%
01464,7017,121875.0,35.6,4.2,38.3,19.3,44.42404508896577,34.63203463203463,81.16591928251121,61.7,69.93769470404985,55.33097325715733,1,Moderate-High,-0.1010828834592523,High 20%
01468,4157,110938.0,35.1,3.4,0.0,15.5,39.58556374479079,34.090909090909086,84.75336322869957,100.0,75.85669781931465,62.95546063659635,1,Moderate-High,0.5906588131118257,Middle 20%
01469,6803,113162.0,40.7,3.2,44.0,17.7,40.56945169481778,40.15151515151515,85.65022421524664,56.00000000000001,72.42990654205606,55.75327720883817,1,Moderate-High,-0.0627687991849247,Middle 20%
01473,8289,101161.0,41.1,3.7,52.3,24.2,35.26026136735651,40.58441558441558,83.40807174887892,47.7,62.30529595015576,51.413313182734385,1,Moderate-High,-0.45651777260054666,Middle 20%
01474,2249,130156.0,28.9,11.5,29.3,12.2,48.08752355756894,27.38095238095238,48.4304932735426,70.7,80.99688473520249,50.7929061128591,3,Needs Improvement,-0.5128050241523745,High 20%
01475,10194,85638.0,24.1,6.5,38.3,18.6,28.392953521911856,22.186147186147185,70.85201793721974,61.7,71.02803738317756,46.25798250277647,3,Needs Improvement,-0.9242419635482404,Low 20%
01501,16780,101929.0,42.0,3.9,34.8,22.1,35.60002123499172,41.55844155844156,82.51121076233184,65.2,65.57632398753894,55.38949024957858,1,Moderate-High,-0.09577385196621463,Middle 20%
01503,3311,122411.0,54.4,6.0,37.3,30.4,44.66116916325284,54.97835497835497,73.09417040358744,62.7,52.647975077881625,57.33351262390761,2,Moderate-Low,0.08060014781466525,High 20%
01504,9211,98986.0,34.6,2.3,42.8,18.6,34.298050804717704,33.54978354978355,89.68609865470852,57.2,71.02803738317756,53.44198205788477,1,Moderate-High,-0.2724641071355354,Middle 20%
01505,4896,124732.0,57.0,5.2,47.0,20.2,45.68796949239522,57.79220779220778,76.68161434977578,53.0,68.53582554517133,58.659949745623045,1,Moderate-High,0.2009429091450412,High 20%
01506,3442,71875.0,26.6,6.7,12.3,25.6,22.304262039797916,24.89177489177489,69.95515695067265,87.7,60.12461059190031,49.342501682217765,1,Moderate-High,-0.6443948834616917,Lowest 20%
01507,13359,119809.0,37.7,3.0,33.4,17.3,43.51005565337415,36.9047619047619,86.54708520179372,66.6,73.05295950155764,58.03841738004852,1,Moderate-High,0.14455356365333288,High 20%
01510,15430,93849.0,35.1,4.3,23.9,13.9,32.025464294246206,34.090909090909086,80.71748878923766,76.1,78.34890965732087,55.727482069868444,1,Moderate-High,-0.06510909726743244,Low 20%
01515,2120,76382.0,26.5,6.2,17.8,31.3,24.298139283849903,24.78354978354978,72.19730941704037,82.2,51.24610591900313,48.27449474215831,1,Moderate-High,-0.7412912249336046,Lowest 20%
01516,9287,147859.0,44.1,5.2,35.7,13.7,55.919253943957315,43.831168831168824,76.68161434977578,64.3,78.66043613707164,60.99997217744385,1,Moderate-High,0.4132445376279257,Highest 20%
01518,2835,111193.0,46.8,9.2,25.8,14.6,39.69837463834155,46.75324675324675,58.744394618834086,74.2,77.25856697819314,55.927640969483214,3,Needs Improvement,-0.04694941650296529,Middle 20%
01519,7738,153750.0,63.8,2.3,40.3,12.2,58.52540678281027,65.15151515151514,89.68609865470852,59.699999999999996,80.99688473520249,68.8961386880433,0,High Performing,1.1296346825154984,Highest 20%
01520,16864,147582.0,58.2,5.3,28.1,17.9,55.79671034586493,59.09090909090909,76.23318385650224,71.9,72.11838006230529,65.56037963672449,0,High Performing,0.8269935329302558,Highest 20%
01521,2576,86806.0,34.2,5.8,0.0,24.2,28.909671653940418,33.116883116883116,73.99103139013454,100.0,62.30529595015576,56.53537456574837,1,Moderate-High,0.008188017402084035,Low 20%
01522,3021,118824.0,54.4,6.4,37.8,14.7,43.07429592730554,54.97835497835497,71.30044843049326,62.2,77.10280373831775,58.92353278634556,1,Moderate-High,0.22485682895405684,High 20%
01523,8470,130444.0,51.5,9.4,67.5,19.6,48.21493350793216,51.83982683982683,57.847533632286996,32.5,69.47040498442367,50.030237311839514,3,Needs Improvement,-0.5819991593229327,High 20%
01524,6110,93191.0,30.7,2.8,21.4,14.9,31.734367949319154,29.329004329004327,87.4439461883408,78.6,76.79127725856698,56.153760033105726,1,Moderate-High,-0.026434465541264208,Low 20%
01527,13899,116000.0,33.4,3.8,35.2,19.4,41.82497058068854,32.251082251082245,82.95964125560538,64.8,69.78193146417446,55.04913460548122,1,Moderate-High,-0.12665306770475138,High 20%
01529,3156,115789.0,31.3,2.5,31.9,16.4,41.73162509622106,29.978354978354975,88.78923766816143,68.1,74.45482866043615,56.750825418319906,1,Moderate-High,0.02773508081351103,High 20%
01531,925,99375.0,36.8,2.6,69.2,24.9,34.470142716840236,35.93073593073592,88.34080717488789,30.8,61.21495327102804,47.549876423974425,2,Moderate-Low,-0.8070331797486551,Middle 20%
01532,15694,174358.0,67.4,5.9,54.8,16.8,67.64229656435529,69.04761904761905,73.54260089686098,45.2,73.83177570093459,65.30417665245923,0,High Performing,0.8037491784992747,Highest 20%
01534,6097,134539.0,40.6,7.2,29.5,19.2,50.026543739659004,40.04329004329004,67.71300448430495,70.5,70.09345794392523,57.169405136990775,1,Moderate-High,0.06571127912481782,High 20%
01535,4739,81010.0,26.5,4.0,32.7,19.7,26.34554640288088,24.78354978354978,82.0627802690583,67.3,69.31464174454828,49.586294274874156,1,Moderate-High,-0.6222764782151476,Low 20%
01536,7119,105795.0,48.2,6.5,45.9,18.5,37.31032286035338,48.268398268398265,70.85201793721974,54.1,71.18380062305296,53.50346393193716,1,Moderate-High,-0.2668860828371335,Middle 20%
01537,1821,94261.0,34.7,0.1,24.5,14.4,32.20773130657135,33.65800865800866,99.55156950672645,75.5,77.57009345794394,59.233758238284686,1,Moderate-High,0.25300244317890314,Low 20%
01540,11521,118389.0,26.8,5.6,59.8,15.3,42.881853814777784,25.108225108225106,74.88789237668162,40.2,76.16822429906543,47.63192063599359,3,Needs Improvement,-0.7995896101561576,High 20%
01541,3500,150577.0,62.1,1.3,65.3,20.3,57.121685350510084,63.31168831168831,94.17040358744394,34.7,68.38006230529595,62.72043036356798,0,High Performing,0.5693353808967445,Highest 20%
01542,2572,107674.0,28.4,0.0,10.1,31.1,38.14158430734111,26.839826839826834,100.0,89.9,51.557632398753896,59.38111602666738,1,Moderate-High,0.2663716733272394,Middle 20%
01543,9202,155504.0,41.8,4.4,24.7,12.9,59.30136877217508,41.34199134199134,80.26905829596411,75.3,79.90654205607477,64.26530589334192,1,Moderate-High,0.7094962555594547,Highest 20%
01545,38440,136225.0,65.6,2.9,31.2,15.7,50.77242282407695,67.0995670995671,86.99551569506727,68.8,75.54517133956385,68.18161775388084,0,High Performing,1.064808826213871,High 20%
01550,17806,59397.0,17.7,7.5,49.2,14.4,16.784048982047583,15.259740259740258,66.3677130044843,50.8,77.57009345794394,39.20149925713821,3,Needs Improvement,-1.5644507342160914,Lowest 20%
01560,4914,98884.0,46.4,5.4,25.2,13.2,34.252926447297405,46.32034632034631,75.7847533632287,74.8,79.43925233644859,58.20419409820153,1,Moderate-High,0.15959387555369664,Middle 20%
01562,11961,79086.0,27.5,5.8,34.3,25.9,25.4943771511489,25.865800865800864,73.99103139013454,65.7,59.65732087227414,46.74398286949177,1,Moderate-High,-0.8801489378174352,Low 20%
01564,8111,136027.0,53.5,3.7,29.4,21.9,50.68482848320224,54.004329004329,83.40807174887892,70.6,65.88785046728972,63.56268876838757,1,Moderate-High,0.645750388084286,High 20%
01566,7054,135802.0,46.4,2.5,35.1,21.1,50.58528945948099,46.32034632034631,88.78923766816143,64.9,67.13395638629284,61.6776521172184,1,Moderate-High,0.47472794601233614,High 20%
01568,7926,161429.0,52.9,5.8,17.2,19.0,61.92256306350147,53.35497835497834,73.99103139013454,82.8,70.40498442367601,67.21809007501447,0,High Performing,0.977391503828421,Highest 20%
01569,14127,122458.0,38.9,4.6,19.2,17.0,44.681961759319066,38.2034632034632,79.37219730941705,80.8,73.5202492211838,60.10782062469736,1,Moderate-High,0.3323029086392519,High 20%
01570,17674,68934.0,24.8,6.6,41.4,19.0,21.00317640084586,22.943722943722943,70.4035874439462,58.599999999999994,70.40498442367601,43.82794076729904,3,Needs Improvement,-1.1447107123549785,Lowest 20%
01571,11886,85179.0,24.9,5.5,39.8,16.2,28.189893913520496,23.05194805194805,75.33632286995515,60.199999999999996,74.76635514018692,47.394360579376865,3,Needs Improvement,-0.8211425603314996,Low 20%
01581,21591,134474.0,66.0,4.2,29.0,15.7,49.99778802169509,67.53246753246752,81.16591928251121,71.0,75.54517133956385,67.37026487899928,0,High Performing,0.9911977640850372,High 20%
01583,7516,100427.0,41.9,4.7,20.2,25.4,34.93554295219472,41.450216450216445,78.9237668161435,79.8,60.436137071651096,56.8848069209966,1,Moderate-High,0.03989072975859984,Middle 20%
01585,4942,70753.0,28.5,5.1,26.7,30.6,21.807894108174587,26.948051948051944,77.13004484304933,73.3,52.336448598130836,47.50864034247958,1,Moderate-High,-0.8107743777536658,Lowest 20%
01588,10357,88735.0,31.0,6.3,38.1,14.7,29.763052883977316,29.65367965367965,71.74887892376681,61.9,77.10280373831775,49.29423929299938,3,Needs Improvement,-0.6487735525232381,Low 20%
01590,9287,155938.0,47.4,1.8,27.4,17.0,59.49336848904186,47.402597402597394,91.92825112107623,72.6,73.5202492211838,66.98166661924344,1,Moderate-High,0.9559416732673159,Highest 20%
01602,25791,94351.0,47.4,5.3,40.2,16.1,32.24754691605985,47.402597402597394,76.23318385650224,59.8,74.9221183800623,54.611384688970986,1,Moderate-High,-0.16636850755677685,Low 20%
